Someone childishly turns his back on someone and rockets skyward. At night, puddles (A) drives unto a cold forest overlook. (B) off in the darkness, someone and someone watch a ride - - with a rifle as he peers across the like preppy skyline. (C) dot the road dark to new lamps. (D) teens run through the streets.	dot the road dark to new lamps.
Someone dances up in his face. He (A) touches his head again. (B) looks up at someone, nods, nods slightly. (C) lifts his eyes, then glances back to someone, who smiles. (D) fires a gatling gun at someone, who shoots downward.	looks up at someone, nods, nods slightly.
He silences the pair, hand out, palm down. In another larger bedroom, plain white linen curtains (A) hang out from under four overhead lights that have faded corners on the metal floor. (B) fall aside, revealing a dotted cloth adorned with black marker. (C) are opened behind a door. (D) hang from outside in inch gauze check along exposed isildur.	fall aside, revealing a dotted cloth adorned with black marker.
The male falls to the ground. The male (A) pushes water as the dog take a turn. (B) swaying the street the right. (C) mounts the blade and jabs again on the person. (D) sits up with a towel on his wound.	sits up with a towel on his wound.
It floats towards the desk at the far side of the room. He (A) watches from it to the apartment. (B) follows the spinning basin, the pensieve, to the desk, where it lands, lightly. (C) sees someone slide down the hall from his back, unable to keep his tears. (D) starts the car that runs out of a door while another person watches on the floor.	follows the spinning basin, the pensieve, to the desk, where it lands, lightly.
Someone's eyes baled with anger. At the army camp, someone (A) abandon the fire to the village. (B) is sitting on own. (C) takes some food from a wound. (D) hands a baby to his opponent's other and kisses it.	is sitting on own.
The man then takes the iron straight to the fabric and begins to glide the iron over the material and the words on the screen indicate that it's to melt the wax into the skin using low temperature to avoid burning the skin. The iron is put down and the focus (A) goes to a close up shot of the purple material that just had wax melted onto it. (B) comes off and a window job shows it on sunny day; a black man's name is shown on the screen. (C) is now on the woman exercising with people smoking from it. (D) is growing six.	goes to a close up shot of the purple material that just had wax melted onto it.
Water rains down lightly inside the sleek room - sized space. Someone (A) bends down and spreads a cloth with a seal. (B) climbs over a rock barrier carrying a yellow supply bag. (C) looks up, one arm ruffling his hair. (D) rises on his front and back, securing his legs around the handle of the lounge chair.	climbs over a rock barrier carrying a yellow supply bag.
They count piles of money with nobly skinny fingers. The clerk (A) gives out some more bills with the finger. (B) raise the cloth - to - bye left - face. (C) puts down his quill. (D) turn on to an image of hundreds of hopeless citizens on the staircase, into a center of a space.	puts down his quill.
A guy puts a black cat on the kitchen floor. The guy (A) adjusts the cats paw. (B) watches sticking the canister foot up. (C) passes an electric knife on a counter. (D) adds a folded piece of pancake.	adjusts the cats paw.
She leans in close to the killer's face. He (A) looks at her pleadingly. (B) looks at someone house. (C) bangs both boys head against the wall. (D) can not see her face.	looks at her pleadingly.
A man is on parallel bars. He (A) lands on a track hitting a large pit of sand. (B) does a flip flip around the carpeted floor. (C) is using a red belt to hold up his shirt. (D) does a gymnastics routine on the bars.	does a gymnastics routine on the bars.
Suddenly, someone wrenches a wheel and the chair slews into a display. Magazines (A) sits at a desk, reading papers. (B) visibly absolutely of art stations, she rights it. (C) appear on a bus after a bus escorts someone inside. (D) shoot low in front of a window.	visibly absolutely of art stations, she rights it.
The are sounds of wind and chirping crickets. People (A) get out and stand by the front gate. (B) stand across the upturned kitchen floor. (C) change to the candles and sumo solders. (D) are riding horses walking on the beach.	get out and stand by the front gate.
He continues talking for the camera, then serves the camera man a gyro. The man (A) performs in tai chi for a few seconds. (B) continues to talk about what he has done as the whole pitcher shows the well changes to his friend. (C) continues to play the guitar while another continues to play video links. (D) eats it, nodding in approval.	eats it, nodding in approval.
Someone stands by the bed, staring at someone. Someone (A) turns to face him. (B) stands holding a sheet. (C) looks up at someone. (D) leads someone to the door.	looks up at someone.
We see an opening title screen. We (A) see a group of people stretching move around in a field. (B) see a lady talking to the camera in front of a car. (C) see a lady striking an appliance on a table. (D) see the jumping truck in another shower.	see a lady talking to the camera in front of a car.
A standing Asian woman wearing makeup is talking to a bunch of sitting Asian women who have no make up on their faces. The Asian woman with the make up claps and (A) look at members of the demonstrations. (B) cover her wrists with their hands. (C) illustrating her style during several dance moves. (D) is talking again, speaking to him, and smiling at the camera.	look at members of the demonstrations.
The two men on the left are swinging back and forth as the girl on the far left is holding on to rings upside down. After a short period of time, the boy on the right jumps out of the swing and the girl (A) gets to the other side but the boy throws down bolts and swings back to chase the kid. (B) rolls all the way. (C) makes a small jump and does a routine by jumping down. (D) are gaining the huge stick.	makes a small jump and does a routine by jumping down.
We zoom out and see the whole man. He (A) bows and heads toward the rising darkness ahead. (B) finishes playing and takes a bow. (C) finds another article from the photo of people. (D) raises his hands and smiles as he leaves.	finishes playing and takes a bow.
Smiling he takes out a bottle of whiskey. A fire (A) is erupt from the storm. (B) looks towards the flames. (C) spikes the coin in its chest. (D) flickers, and someone taps him.	flickers, and someone taps him.
We zoom out and see the ladies face. The lady (A) raise her face and business to play with brown and white brushes. (B) places the next cup on a dagger. (C) takes a mug shot. (D) peels her fourth and fifth potato.	peels her fourth and fifth potato.
Once he is done, another person comes up and he begins spinning around on his head as a colorful hula hoop begins spinning around his waist. He completes his performance and the crowd (A) claps for his audience. (B) jumps up and congratulates the man. (C) jumps happily around the applause. (D) appears again at the same time sets to do what jumps on the grass.	jumps up and congratulates the man.
Setting his glass down, someone circles back around the island. He (A) wears a pale blue dress. (B) speeds towards shore as the water rushes. (C) goes over to someone with a sneer and watches someone helping her small climb. (D) sees someone behind him inside a tent.	speeds towards shore as the water rushes.
The young boy on the ground is acting as a guide. One of the three people riding (A) unstuck pulls him away. (B) is a young boy, who throws an object from the camel. (C) jumps and has a rope around his neck until they are sliding away from the curb's end. (D) it is going along with urges from the background.	is a young boy, who throws an object from the camel.
Suddenly, the car doors fly open and they are hurled out onto the grass. The boot (A) freezes in front of them, ringing someone's name. (B) opens and throws out their trunks and luggage. (C) flies from the troll's grasp. (D) flies on the tree and falls to the ground.	opens and throws out their trunks and luggage.
He starts shaving a man's beard that is laying down. He (A) towels off the man's face. (B) takes a razor, continuously the man attack him then shaves his face. (C) has shaving hair out over his back. (D) slows to his original color.	towels off the man's face.
A group of young boys are inside a basketball court. They (A) play a game while the coach cheers them on and instructs them. (B) start running in a game of soccer twirling routine. (C) are playing a game of foosball together. (D) watch the team members perform a routine.	play a game while the coach cheers them on and instructs them.
A man is laying on a green towel. Two dogs (A) are playing in a shower. (B) are being washed in a plaza close. (C) are walking around a woman in a room. (D) are next to them on the beach.	are next to them on the beach.
The lady give the little boy a red balloon. We (A) see the girls in the room. (B) see an image of a butterfly crossing their target. (C) see a tree and a lady hug. (D) see the boy as he walks to the door.	see the boy as he walks to the door.
We see a boy hit with the ball and throw it back. We (A) see a boy in green throw the ball hard. (B) see the man board a ball with score 4. (C) see two men in the woods talking. (D) see the man and one side of another field.	see a boy in green throw the ball hard.
Now two brown men who were crouched down in front of the adults playing instrument stand up and they do a dance that include both of them holding onto long bladed knives while everyone around them continues to watch. A white skin man enters and does his knife routine with one of the brown men as the other one leaves, and they (A) continue switching out and taking turns with this double knife dance with only two of them dancing at a time. (B) begin to dance together. (C) take two poles with each other and put their faces in together in circles. (D) stretch out together and begin practicing dancing as they continue to kiss on the other end.	continue switching out and taking turns with this double knife dance with only two of them dancing at a time.
